2.28	3.5793725650483754
2.29	3.597812210193443
2.3	3.6161511741898456
2.31	3.6343875997568866
2.32	3.652519660569257
2.33	3.670545560055943
2.34	3.688463531920241
2.35	3.7062718488131385
2.36	3.723968822250266
2.37	3.7415527959920905
2.38	3.7590221458273123
2.39	3.7763752812780083
2.4	3.7936106554978024
2.41	3.8107267597181607
2.42	3.8277221190388864
2.43	3.844595292416925
2.44	3.8613448758259152
2.45	3.877969511100201
2.46	3.894467877804913
2.47	3.910838690711959
2.48	3.927080699807107
2.49	3.9431926944155435
2.5	3.9591735104371684
2.51	3.9750220215960863
2.52	3.9907371376689618
2.53	4.006317804494421
2.54	4.021763008077815
2.55	4.037071781132888
2.56	4.052243194393789
2.57	4.067276354974849
2.58	4.082170406371342
2.59	4.096924531550317
2.6	4.111537959918158
2.61	4.1260099591526584
2.62	4.140339833118389
2.63	4.1545269218666885
2.64	4.168570603182364
2.65	4.1824702999521435
2.66	4.196225473950746
2.67	4.209835622439283
2.68	4.223300278160352
2.69	4.236619009694169
2.7	4.249791427277897
2.71	4.262817181200288
2.72	4.275695956219487
2.73	4.288427471379597
2.74	4.301011480012481
2.75	4.3134477720067395
2.76	4.325736177517876
2.77	4.33787656063004
2.78	4.349868818061814
2.79	4.361712879166214
2.8	4.3734087060941835
2.81	4.384956297114637
2.82	4.396355685339475
2.83	4.407606934621266
2.84	4.418710139386524
2.85	4.429665424635711
2.86	4.440472946219651
2.87	4.4511328928590475
2.88	4.461645483408671
2.89	4.472010964903675
2.9	4.482229612543674
2.91	4.492301729692742
2.92	4.502227647848111
2.93	4.512007726640232
2.94	4.521642352067239
2.95	4.531131935609996
2.96	4.540476914227411
2.97	4.549677750356444
2.98	4.55873493160089
2.99	4.567648968535037
3.0	4.5764203942104205
